994	https://www.mediastatements.wa.gov.au/Pages/Barnett/2016/06/Bill-ensures-secure-voting-for-electors-with-disability.aspx	Electoral Affairs Minister Peter Collier has welcomed the passing of the Electoral Amendment Bill 2016, which will assist electors with disability and newly enrolled voters. The Bill will enable sight-impaired and other electors with disability to vote unassisted, online in privacy and securely. The Western Australian Electoral Commission has been given the flexibility to adapt technology that will enable these electors to have their votes securely recorded.  The new system will be independently audited. Mr Collier said that State and Federal enrolment procedures would be harmonised, so that the 170,000 new electors who had been directly enrolled for Saturday's Federal election would also be automatically placed on the State electoral roll. "Previously these voters had to fill in another form, whereas newly enrolled voters or those changing address will now be automatically enrolled for both State and Federal elections," he said. "At the 2013 State election, 150,000 WA electors voted early, and this trend is likely to increase.  Electors at pre-poll centres will no longer be asked to give a reason for requesting an early vote." The Minister said in 2017, electors would be able to vote using pens rather than pencils, bringing the State in line with Federal elections. "Paperwork at post-election count centres will also be reduced as Party secretaries will also be able to appoint scrutineers," he said. "These changes, which have been supported by both sides of politics, will enable more West Australians to exercise their vote in security and convenience and will give the WA Electoral Commission greater flexibility in the efficient conduct of future elections." Minister's office - 6552 6300	{"minister": "Collier", "portfolio": "Electoral Affairs"}	2016-06-30
995	https://www.mediastatements.wa.gov.au/Pages/Barnett/2016/07/New-catastrophic-injuries-support-starts-today.aspx	Western Australia's expanded motor vehicle injury insurance scheme has started, meaning all motorists catastrophically injured in crashes from today (July 1, 2016) are now covered for lifetime care and support.  Treasurer Mike Nahan and Disability Services Minister Donna Faragher said the expanded cover started today for more than 1.8 million WA motorists.  Dr Nahan said the cost of the expanded insurance cover would be a maximum of $99 in the first year for each vehicle and motorcycle, with smaller increases for tractors, mopeds, vintage cars and farm firefighting vehicles. There will be no increases for caravans and trailers.  "The extra cost to vehicle registrations ensures WA's 1.8 million motorists will receive the care and support they need for the rest of their lives if they are catastrophically injured," he said.  "This scheme will change the lives of the estimated 44 people in WA each year who are catastrophically injured in car crashes, in which they were either at fault or unable to identify another driver at fault, and their loved ones.  "I would like to thank the broader community for their support in introducing this important scheme."  Mrs Faragher said the expanded cover would provide security to people who suffered those injuries, as well as their families and loved ones.  "The cost of care after catastrophic injury is enormous and beyond the financial means of most families, with an estimated average lifetime cost of $4 million per person," she said.  "This lifetime care and support offers peace of mind to WA families, and follows extensive consultation with the health and disability sector, motorists and the wider community."  Treasurer's office - 6552 5700 Disability Services Minister's office - 6552 5300	{"minister": "Nahan; Faragher", "portfolio": "Treasurer; Disability Services"}	2016-07-01
996	https://www.mediastatements.wa.gov.au/Pages/Barnett/2016/06/Call-for-community-input-on-NDIS-in-WA.aspx	People living with disability, their families, carers and disability service providers are being encouraged to provide feedback to shape the delivery of services under the National Disability Insurance Scheme (NDIS) in Western Australia. Disability Services Minister Donna Faragher said while the Commonwealth and State governments continued to finalise governance arrangements for the National Disability Insurance Scheme, community members now had the opportunity to have their say on service delivery and key improvements to the scheme. "The Ministerial Advisory Council on Disability (MACD) has initiated a community engagement process, which encourages people to provide valuable input about what's working best on the ground and how we can improve the delivery of services," Mrs Faragher said. "MACD has developed a series of discussion papers, on key issues of importance to people with disability, to stimulate and guide discussion and feedback. "The first of these discussion papers have now been released. Community members can provide feedback in different ways including written submissions, via email, workshops, by telephone, personal interviews and online." The WA NDIS (formerly NDIS My Way) operates in the Lower South West region and Cockburn-Kwinana area.  From October 1, 2016, the WA Disability Services Commission will expand the NDIS model to local government areas Armadale, Murray and Serpentine-Jarrahdale. The National Disability Insurance Agency model delivered in the Perth Hills region will be expanded to Bayswater, Bassendean, Chittering, Toodyay, York and Northam from January 1, 2017. In 2016-17, the Liberal National Government is contributing $181 million to support the NDIS and over the next 12 months, more people will have the opportunity to participate through an extension and expansion of the current NDIS trials in WA. "We continue to learn from the ongoing comparative WA and Commonwealth-administered trials which currently involve 4,000 West Australians and will grow to 11,000 participants in mid-2017," the Minister said. Minister's office - 6552 5300	{"minister": "Faragher", "portfolio": "Disability Services"}	2016-06-30
997	https://www.mediastatements.wa.gov.au/Pages/Barnett/2016/07/Capital-citys-boundaries-expand.aspx	New boundaries for the City of Perth come into effect today, in a landmark moment for Western Australia's capital.  Local Government Minister Tony Simpson said the City of Perth had now been enlarged to include The University of Western Australia, Kings Park, Queen Elizabeth II Medical Centre and the new Perth Children's Hospital.  "Bringing some of Perth's key landmarks under the umbrella of the capital city is recognition of its special status as the centre of tourism, business and retail activity for Western Australia," Mr Simpson said. "This is a memorable moment, made possible due to extensive consultation with the City of Perth and relevant business, tourism and ratepayer associations. "Western Australia is now in line with all other mainland States which recognise the status of their capitals through Acts of Parliament." The Minister said the City of Perth Act 2016 also set out the unique role of the City of Perth, outlining the responsibilities that should guide the council's actions and decision making.  "Perth is the gateway to WA and the City of Perth has responsibility not only to its ratepayers, but to the thousands of people who visit the city for work and leisure every day," he said.  Minister's office - 6552 6600	{"minister": "Simpson", "portfolio": "Local Government"}	2016-07-01
998	https://www.mediastatements.wa.gov.au/Pages/Barnett/2016/06/Justice-in-WA-reaches-new-heights.aspx	The stunning new centrepiece of Perth's legal district was officially opened today by the Liberal National Government. The 33-storey David Malcolm Justice Centre will accommodate the Supreme Court's civil functions and judicial chambers as well as the departments of Treasury and the Attorney General, including the Office of the Public Advocate, the Solicitor General, the Commissioner for Victims of Crime, the State Solicitor's Office and the Parliamentary Counsel's Office. Attorney General Michael Mischin said the centre, named after the former Chief Justice of Western Australia, the late David Malcolm AC QC, was located in the heart of the city's justice precinct near the original Supreme Court and the State Administrative Tribunal, and highlighted the Government's unprecedented renewal of justice facilities across the State. "The David Malcolm Justice Centre will use the latest technology and will offer state-of-the-art service to the thousands of people who will use it every year," Mr Mischin said. "This magnificent tower building and the overall Cathedral Square rejuvenation has already provided a major economic boost, with more than 1,500 people employed on the project.  The $127 million fit out for the justice tower and State Administrative Tribunal is the largest undertaken in a single State Government project. "The facility is a fitting honour to the memory of a great West Australian in David Malcolm, and will provide contemporary justice services to the community for decades to come." The tower was designed to blend in with the surrounding heritage precinct and features impressive artwork in public access areas, including an 18-metre oil painting on level 4. While the State Government agencies are already moving into the tower, the Supreme Court civil will open its doors to the public on Monday, July 11. The Registry of Births, Deaths and Marriages will remain in its current location at Westralia Square. Attorney General's office - 6552 5600	{"minister": "Mischin", "portfolio": "Attorney General"}	2016-06-29
999	https://www.mediastatements.wa.gov.au/Pages/Barnett/2016/06/New-judge-for-the-WA-Supreme-Court.aspx	The Liberal National Government has appointed Katrina Banks-Smith SC as a Judge of the Supreme Court of Western Australia.  Attorney General Michael Mischin said Ms Banks-Smith has an excellent reputation among the legal profession as a learned and experienced counsel. Ms Banks-Smith was admitted to practice in 1990 and appointed Senior Counsel in 2013. She has degrees from the universities of Tasmania and Cambridge.  She became a partner at Parker & Parker (now Herbert Smith Freehills) in 1996 and was the head of Freehills' Perth litigation group from 2007-09. Ms Banks-Smith was awarded Senior Woman Lawyer of the Year in 2009 by the Women Lawyers of Western Australia.  Her principal area of practice has been in complex commercial litigation, with particular focus on insolvency.  Ms Banks-Smith SC will fill the vacancy left by the retirement of the Hon. Justice Carmel McLure. Attorney General's office - 6552 5600	{"minister": "Mischin", "portfolio": "Attorney General"}	2016-06-30
1000	https://www.mediastatements.wa.gov.au/Pages/Barnett/2016/06/Research-canvasses-healthy-dose-of-arts-in-WA.aspx	New research has found that Western Australian public and private hospitals are increasingly using the arts in clinical settings to improve health education and outcomes for patients. Health and Culture and the Arts Minister John Day today received the report, Use of the Arts to Improve Health and Healing in Western Australian Hospitals, which maps current levels of arts activity in clinical environments in WA. Mr Day said the research highlighted considerable demand for arts activities in the health system from both the public and clinicians, with significant interventions already occurring from music therapy for oncology patients to artists in residence programs. "In my capacity as Minister for Culture and the Arts, I have supported a number of projects that utilised the arts to promote healthy outcomes and have witnessed their success," he said. "An outstanding example is the Western Desert Kidney Health Project, which tailored health care to the community and individuals in need as well as using the power of arts and storytelling to make health education and prevention both meaningful and successful. "The new Perth Children's Hospital also promises to be an outstanding example of the incorporation of arts into the healing environment." The report was commissioned by the WA Arts and Health Consortium Reference Group and funded by Lotterywest, the Liberal National Government through the departments of Culture and the Arts and Health, and St John of God Health Care. A total of 20 metropolitan public and private hospitals and six of seven WA Country Health Service regions representing 60 hospitals were contacted and invited to take part in the hospital questionnaire. Ninety per cent of hospitals responded, with three-quarters indicating they deliver arts and health activities.  "It is pleasing to see the Government's Percent for Art Scheme praised for delivering 'in spades'," Mr Day said. "It also notes the Royalties for Regions program has fostered strong community and arts sector engagement with the health system. "The key findings include high consumer support for arts interventions while in hospital as either a patient or a visitor but that, at present, there is little evidence of overall co-ordination, strategy or planning to underpin arts and health activities on hospital sites." The report found arts and health practice most evident in paediatrics, mental health, aged care and Aboriginal health, with some health professionals employing art in their clinical practice. "I look forward to considering the report's five recommendations, which focus on the potential of policy development and improved co-ordination to promote arts and health practice across WA," the Minister said. Minister's office - 6552 6200	{"minister": "Day", "portfolio": "Health; Culture and the Arts"}	2016-06-30
1001	https://www.mediastatements.wa.gov.au/Pages/Barnett/2016/06/New-job-opportunities-for-youths-in-regional-WA.aspx	The Liberal National Government is making a $1.2 million investment into young people in regional Western Australia, including a traineeship initiative aimed at creating entry-level jobs.  Country local governments can now apply for funding through the Country Local Government Fund (CLGF) Youth Development Program, which will see the creation of 20 traineeships providing young people with career prospects in their local community.  "As a former councillor, I know the local government sector provides a variety of rewarding opportunities for young people who want to make a difference at a local level," Local Government Minister Tony Simpson said.   "This is an exciting investment by the Liberal National Government into the future of young people who may have otherwise not considered a career in local government."  Regional Development Minister Terry Redman said the Country Local Government Fund was helping regional local governments build their capacity and identify opportunities for development and initiatives.  "The Country Local Government Fund contributes towards building and maintaining a positive lifestyle for our regional communities and is an important investment for Royalties for Regions," Mr Redman said.  "Not only will this initiative enable participants to gain valuable skills through real life experience, it will enable them to stay in their community of choice through providing local job options." Under this initiative, country local governments can access up to $5,000 towards course fees per trainee and a $15,000 wage subsidy.  It also includes 40 scholarships of up to $10,000 each for young country local government employees to undertake training and 16 two-day workshops on leadership and career development.  Local Government Minister's office - 6552 6600 Regional Development Minister's office - 6552 6700	{"minister": "Simpson; Redman", "portfolio": "Local Government; Regional Development"}	2016-06-29
1002	https://www.mediastatements.wa.gov.au/Pages/Barnett/2016/06/Australian-first-performance-at-Elizabeth-Quay.aspx	A 50-tonne, fire-breathing spider will land at Elizabeth Quay this November for three exclusive shows, in an Australian-first by award-winning UK performance group Arcadia Spectacular. Premier and Tourism Minister Colin Barnett announced the Perth performances today and said the shows would help put Perth in the global spotlight.  "Nothing like this has been seen in Australia before and it is a great coup for Western Australia to host this breathtaking cultural spectacle," Mr Barnett said. "The staging of The Giants and the growth of the Perth International Arts Festival and FRINGE WORLD, which was recognised as the third largest Fringe Festival in the world, have helped build Perth's reputation as an international cultural event destination. "The performances by Arcadia will further cement this reputation, and the media exposure will give us the opportunity to show the rest of world how our magnificent city is transforming." The Arcadia Spectacular shows, presented by The Event Agency, combine theatre, circus, music, aerial performance, robotics and pyrotechnics.  Artists perform in the spider's 'stomach' with the audience standing under and around the structure. Culture and the Arts Minister John Day said the shows would include a performance of Yallorr Keeninyarra (Dance of the Wadjuk Nyungar people) lead by Noongar representative Barry McGuire. "The dance calls on the Spider Spirit to weave a web of strength and togetherness for the men who gathered for traditional ceremonies at Gumap or Elizabeth Quay," Mr Day said. "It is the first time the dance has been performed traditionally in front of the West Australian public since 1901." The Premier said the Liberal National Government was proud to support the Arcadia Spectacular shows through Tourism WA, the Department of Culture and the Arts and Metropolitan Redevelopment Authority. "Local musicians will have the opportunity to be part of this once in a lifetime experience and perform on the same bill as some of the biggest names in music," Mr Barnett said.  Premier and Tourism Minister's office - 6552 5000 Culture and the Arts Minister's office - 6552 6200	{"minister": "Barnett; Day", "portfolio": "Premier; Tourism; Culture and the Arts"}	2016-06-29
1003	https://www.mediastatements.wa.gov.au/Pages/Barnett/2016/06/WA-artists-shine-in-national-Aboriginal-awards.aspx	Thirteen West Australian artists from as far afield as Marble Bar and the Ngaanyatjarra Lands are finalists in the 2016 annual National Aboriginal and Torres Strait Islander Art Awards (NATSIAA). Culture and the Arts Minister John Day today launched the awards' inaugural touring exhibition that starts in Perth and proceeds to Brisbane, Melbourne and Sydney. "Once again, West Australian artists feature highly in the finals, and I congratulate them on their achievements and wish them luck in the finals," Mr Day said. "These long-standing awards are regarded as one of the premier events in the Australian indigenous art calendar.  The installation here in WA gives visitors to the Perth Cultural Centre the chance to see some of the latest work by leading artists." The Minister said the annual NATSIAA, sponsored by the Northern Territory Government, and WA's bi-annual Indigenous Art Awards, sponsored by the State Government through the Art Gallery of WA, helped support a sustainable Aboriginal art sector. "Like NATSIAA, the WA Indigenous Art Awards are open to national entrants, and they have grown to the point where the gallery is developing plans for a new and expanded series," he said. "The gallery is also undertaking the six-year project, Desert River Sea, which is a partnership with artists, art centres and communities across the Kimberley." Mr Day said the Government also supported the Revealed: Emerging Aboriginal artists in Western Australia program through the Department of Culture and the Arts. "Revealed brings artists together from all over the State for a curated exhibition of their work, a symposium and a day-long public art market," he said. "It began as a bi-annual event but is now running annually and setting attendance and sales records." Minister's office - 6552 6200	{"minister": "Day", "portfolio": "Culture and the Arts"}	2016-06-28
1004	https://www.mediastatements.wa.gov.au/Pages/Barnett/2016/06/China-trade-visit-to-promote-closer-ties.aspx	Resources, agriculture and relationships will be the focus of a forthcoming visit to China by State Development Minister Bill Marmion and Agriculture and Food Minister Dean Nalder. The five-day China trade visit next week to meet with senior representatives of the People's Republic of China and business leaders is the first for both Ministers since taking up their respective portfolios in March. "China is our largest trading partner, with two-way trade valued at $59.4 billion in 2015," Mr Marmion said.  "While currently our exports are dominated by resource products such as iron ore, there are many opportunities to expand our relationship in areas like agribusiness, education and training and technology." The Ministers will visit Ningbo, a port city in China's east, before travelling to the capital, Beijing for a series of high-level meetings with government and industry. Mr Nalder said the visit would provide an insight into how Chinese companies viewed Western Australia as a safe supplier of quality, safe and reliable food. "Ningbo lies in the Zhejiang Province, which has been a Sister State of Western Australia for almost 30 years," he said.  "A number of companies in Zhejiang are working with the cattle supply chain in WA to commence exports of beef into China." In Beijing, the Ministers will meet officials from key Chinese ministries including Commerce and Agriculture, as well as representatives from the National Development and Reform Commission and State-owned Assets Supervision and Administration Commission. The Ministers will also meet major Chinese petroleum, resource, agricultural and finance companies investing in, or supporting investment in, Western Australia.  State Development Minister's office - 6552 6800 Agriculture and Food Minister's office - 6552 6400	{"minister": "Marmion; Nalder", "portfolio": "State Development; Agriculture and Food"}	2016-06-30
1005	https://www.mediastatements.wa.gov.au/Pages/Barnett/2016/06/New-laws-target-meth-transit-routes-into-WA.aspx	The Liberal National Government has again cemented its tough on crime credentials by introducing legislation into State Parliament today which will help disrupt the supply of methamphetamine into Western Australia. Deputy Premier and Police Minister Liza Harvey said the new laws would make it easier for WA Police to target and detect meth being distributed through the State's regional road network and postage system.  Mrs Harvey said under the proposed laws, a road suspected of being a drug transit route could be declared a search area for a limited time by a senior police officer, allowing police to search any vehicle travelling through it.  "Meth is rarely manufactured in Western Australia since this Government cracked down on backyard laboratories.  However, we believe an amount of meth and other drugs are being transported through WA undetected because WA Police must build a case of reasonable suspicion for every individual vehicle before they can search them," she said.  "The new laws mean police have to have a reasonable suspicion the road network, such as interstate border crossings or roads into remote communities, are being used by drug traffickers." The Minister said the legislation also targeted freight and courier distribution facilities. "A senior officer will be able to authorise the search of a freight or courier distribution facility for a maximum period of 24 hours.  However, officers could only open individual packages once they have a reasonable suspicion drugs have been detected in them," she said. Mrs Harvey said the Government had consulted with major freight and courier companies, who strongly supported the legislation. "The initial searches on vehicles and freight facilities could include officers, drug detection dogs and electronic equipment.  If these methods result in a reasonable suspicion drugs that are present, further searches, such as opening packaging, could then occur," she said. "Meth is ruining lives and putting significant pressure on public services and the Liberal National Government has committed to giving police the resources they need to help combat this insidious drug." Deputy Premier and Police Minister's office - 6552 5900	{"minister": "Harvey", "portfolio": "Deputy Premier; Police"}	2016-06-30
1006	https://www.mediastatements.wa.gov.au/Pages/Barnett/2016/06/Grants-for-improved-cycling-facilities.aspx	A total of 30 local governments will receive a share of more than $3.5 million over two years to further improve Western Australia's bicycle network, as a result of the Department of Transport's 2016-17 grants program. Each year, the Liberal National Government provides grant funding assistance to local government authorities for cycling infrastructure and the development of bike plans through the Perth Bicycle Network and Regional Bicycle Network grants.  Transport Minister Dean Nalder said the 2016-17 investment would see the creation of 15 kilometres of shared paths which would separate cyclists from motorists. "This cash injection into WA's cycling network will help ensure local infrastructure meets the needs of the State's growing cycling community," Mr Nalder said. The funding enables the further design and construction of a one kilometre-long, 2.5 metre-wide recreational shared path on West Swan Road, Henley Brook between Saunders Street and Gnangara Road.  Planning and design funding has also been allocated for a shared path along Gnangara Road, Henley Brook between West Swan Road and Henley Brook Avenue by two kilometres to link with Ellenbrook. Other significant projects include: Overall, the State Government has committed $44.6 million until 2019-20 for the Principal Shared Path program, local government grants and the bike boulevards program. Minister's office - 6552 6400	{"minister": "Nalder", "portfolio": "Transport"}	2016-06-30
1007	https://www.mediastatements.wa.gov.au/Pages/Barnett/2016/06/Water-infrastructure-charges-reduced.aspx	There will be a significant reduction in the charge for providing a water supply for new developments or subdivisions from July 1, 2016, as part of the 2016-17 State Budget. Water Minister Mia Davies today announced the rate of standard infrastructure contributions charged to developers for new water supply infrastructure would reduce by 47 per cent.  "These are what are commonly known in the building industry as headwork charges and they will be reduced from $4,064 to $2,150 per lot," she said.  "This reduction reflects the decrease in the costs incurred by the Water Corporation to provide water supply infrastructure.  The corporation has been working closely with the development industry and this is a great outcome for new housing subdivisions across Western Australia." Standard infrastructure contributions are one-off charges paid by developers when subdividing or creating new lots or buildings with a service demand greater than a single residence.  The Minister also announced a long-standing anomaly would also be revised, meaning rural residential subdivisions would attract the standard infrastructure contribution charge, instead of full cost recovery. "This is great news for regional WA because it removes red tape and a potential impediment to the expansion and growth in regional towns as it becomes more attractive to develop rural residential subdivisions," she said. Ms Davies said the costs for regional subdivisions varied significantly from town to town and could be as much as $20,000 per lot in some areas. The change could encourage more local governments and landowners to subdivide, producing a greater variety of lot sizes in regional areas. Minister's office - 6552 5500	{"minister": "Davies", "portfolio": "Water"}	2016-06-16
1008	https://www.mediastatements.wa.gov.au/Pages/Barnett/2016/06/Flood-of-entries-for-inaugural-community-award.aspx	An impressive 26 submissions from a variety of unique collaborative resource projects have been received for the inaugural Community Partnership Resource Sector Award. The new award recognises successful community programs run by resource companies that provide ongoing benefits to local communities, during and beyond the life of the associated resource projects. The winner will be announced by Mines and Petroleum Minister Sean L'Estrange in October at the Department of Mines and Petroleum's first ever Awards For Excellence night, which will also incorporate the Golden Gecko Awards for Environmental Excellence. Mr L'Estrange said the new award highlighted the many positive social outcomes created by resource projects in regional areas. "The department has launched this award to recognise projects that bring resource companies and their local communities together," Mr L'Estrange said. "Applications have come from across Western Australia including the South-West, Goldfields-Esperance, Mid-West, Pilbara and Kimberley and feature many unique partnerships which will leave positive and lasting benefits." The projects nominated include collaborations with indigenous groups, schools and other educational and training organisations, and a number of cultural, conservation, restoration and social partnerships. Nominations for the 2016 award have closed, and in a transparent assessment process, all submissions will be assessed on the positive outcomes the collaborative partnerships are delivering to the broader community.  Assessment criteria includes leadership and innovation in engagement, benefits of the collaboration and the project's commitment to providing sustainable and enduring outcomes. "Resource companies become involved with communities at various levels and this award showcases and celebrates partnerships which bring long-lasting mutual benefits to resource companies and the local communities in which they operate," he said. Minister's office - 6552 6900	{"minister": "L'Estrange", "portfolio": "Mines and Petroleum"}	2016-06-17
1009	https://www.mediastatements.wa.gov.au/Pages/Barnett/2016/06/New-faces-on-Veterans-Advisory-Council.aspx	Veterans Minister Joe Francis has announced the appointment of five new members to the advisory body that guides the Liberal National Government on veterans issues. The Veterans Advisory Council (VAC), established by the State Government in 2014, has 10 members.  The term of five inaugural members has now finished. "I thank the departing council members for their valuable contribution in furthering the interests of the veterans community in Western Australia," Mr Francis said.  The council investigates matters referred to it by the Minister for Veterans and provides advice on issues such as health, employment and welfare.  "The age demographic in the veterans community has shifted, with a greater number of veterans from the more recent conflicts in East Timor, Iraq and Afghanistan. "With this younger veterans cohort, a primary focus of the council will be on promoting ex-service personnel employment and mental health support." The new council members are:  Minister's office - 6552 6500	{"minister": "Francis", "portfolio": "Veterans"}	2016-06-17
1010	https://www.mediastatements.wa.gov.au/Pages/Barnett/2016/06/Nominations-open-for-youth-exchange-program.aspx	Seven West Australians aged between 18 and 24 will have the opportunity to experience Chinese culture first hand as part of a new youth exchange program. The International Youth Exchange Program is an initiative of the Liberal National Government and the Home Affairs Bureau of the Hong Kong Special Administrative Region Government to further strengthen relations between China and Western Australia.  Youth Minister Tony Simpson said applications for the program were now open to students who could demonstrate they were actively engaged in their communities. "The program provides an invaluable opportunity for young West Australians to gain an understanding of a different culture, develop self-confidence and to build international networks, while setting out a base for their future education and career goals," Mr Simpson said.  "It is the first of its kind between WA and Hong Kong and will facilitate the exchange of ideas and experiences on an international level. "I strongly encourage young people across the State to apply, particularly those from regional areas as well as Aboriginal and multicultural backgrounds."  Under the program, Western Australian delegates will have the opportunity to meet and participate in activities with Hong Kong delegates when they visit Perth in October 2016 before travelling to Hong Kong in February 2017.  Citizenship and Multicultural Interests Minister Mike Nahan said the program would help build intercultural understanding among young people.  "Initiatives such as the International Youth Exchange Program provide future leaders with the cultural appreciation that will ensure the strong relationship between WA and China continues well into the future," Dr Nahan said.  Youth Minister's office - 6552 6600 Citizenship and Multicultural Interests Minister's office - 6552 5700	{"minister": "Simpson; Nahan", "portfolio": "Youth; Citizenship and Multicultural Interests"}	2016-06-16
1011	https://www.mediastatements.wa.gov.au/Pages/Barnett/2016/06/Focus-on-future-for-WA-Aboriginal-art-centres.aspx	Nineteen Aboriginal art centres have been awarded funding for 14 projects through the $24 million Creative Regions Program, made possible by the State Government's Royalties for Regions program. Culture and the Arts Minister John Day said more than $629,000 would go to the centres from the Future Focus for WA Aboriginal Art Centres funding stream. "Future Focus is one of five schemes under the program and aims to help make art centres sustainable commercially, socially and culturally," Mr Day said.  "Centres applied for funding for fully scoped projects ready to begin or for $5,000 to develop proposals for further assessment.  The response has been excellent, with 10 high-quality projects approved and a further four with great potential funded to develop proposals.  "A number of the projects and proposals have been jointly submitted by groups of art centres, which means the majority of WA's art centres will receive help through the program." Regional Development Minister Terry Redman welcomed the strong response and said Aboriginal art centres were important hubs for community and cultural activity in regional WA.    "Aboriginal art centres play a significant role in developing the skills of artists, maintaining traditional culture across generations and contributing towards regional WA's economic and social prosperity," Mr Redman said.  "This Royalties for Regions investment is helping to support the growth of Aboriginal culture in regional communities."  The $24 million investment program includes schemes to improve cultural infrastructure and arts development through venue upgrades, developing the skills of local arts groups, increasing the number of touring shows and helping Aboriginal art centres.  Culture and the Arts Minister's office - 6552 6200 Regional Development Minister's office - 6552 6700 Learning You Mob - a community outreach and mentorship program will develop the workshop facilitation skills of Marnin Studio artists, build creative and technical skills for young women in outlying communities, and return products made in the workshop to the studio to fill demand for sales. To develop plans for a new art centre in Roebourne. Warakurna Artists and Kayili Artists business model assessment and review, with a focus on sustainability and efficiency.  Wirnda Barna gallery enhancement project, and strategic business and marketing plan development to more effectively reach the Aboriginal art market. For a review of the centre's business systems and planning aimed to enhance the centre's effectiveness. Yamaji Art Pathway to Sustainability business model review and business planning, in addition to gallery enhancements, to help organisational growth. On behalf of Martumili Artists, Mangkaja Arts, Warakurna Artists and Papulankutja Artists, In Cahoots is an artist residency, skills exchange and collaborative arts project which will culminate in a major exhibition at the Fremantle Arts Centre. Spinifex Studio - Stage 2 will complete construction and fit-out of the new art centre building in the Tjuntjuntjara Community, including solar system, air-conditioning, water storage and office space.   In Your Hands is a FORM, Polyglot Theatre and Tjanpi Desert Weavers collaboration which will result in a newly commissioned installation aimed at children and families, to premiere with FORM before touring.  Ngurra - Home Project is a multi-arts program, linking six Aboriginal communities and three Aboriginal art centres (Tjarlirli Art, Warakurna Artists and Papulankutja Artists) in the Ngaanyatjarra Lands.  The project engages community members of all ages in a range of media to explore community life and will culminate in a major touring exhibition in 2017. Funding grants of $5,000 to fully develop proposals were awarded to FORM (Spinifex Hill Artists), Waringarri Arts (on behalf of Warmun Arts, Mowanjum Arts and Culture, Yarliyil Arts and Mangkaja Arts), Warlayirti Artists and the Shire of Wiluna (Tjukurba Art Gallery).	{"minister": "Day; Redman", "portfolio": "Culture and the Arts; Regional Development"}	2016-06-17
1012	https://www.mediastatements.wa.gov.au/Pages/Barnett/2016/06/Farewell-for-now-we-ve-had-a-whale-of-a-time.aspx	The Western Australian Museum - Perth will close its doors today ahead of one of the most significant museum redevelopments taking place anywhere in the world. Culture and the Arts Minister John Day encouraged all West Australians to get behind the project in the heart of the Perth Cultural Centre and help shape the stories that will represent WA for generations to come. "Today is bittersweet as we say farewell to the existing museum that many of us have grown up with, and prepare for the amazing new facility that is fit for 2020 and beyond," Mr Day said.  "The Liberal National Government is investing $428.3 million to ensure our State has a museum that meets the expectations of West Australians and visitors to our State, and delivers exciting experiences which will inspire people of all ages to explore and share the world in which we live."  Thousands of people are expected to visit the museum's Perth site today to take part in farewell celebrations including entertainment, dinosaur encounters, craft activities and an Aboriginal art program.  Museum staff will also be conducting tours of the heritage buildings, including the old Perth gaol - one of WA's oldest buildings and the place the WA Museum began 125 years ago with a collection of minerals and rocks. The plans for the new museum will see it become up to four times bigger than the current museum and will include a new building that will integrate with the four heritage-listed buildings already on site.  The State Government is currently in negotiations with Brookfield Multiplex regarding the Managing Contract agreement, which is expected to be awarded in mid-2016.   "All of the displays, experiences and spaces will reflect the environment, culture and history of WA and its relationship to the world," the Minister said.  "Due to overwhelming public demand, the one object that definitely has a free pass into the new museum is the iconic blue whale skeleton."  Minister's office - 6552 6200	{"minister": "Day", "portfolio": "Culture and the Arts"}	2016-06-18
1013	https://www.mediastatements.wa.gov.au/Pages/Barnett/2016/06/New-Solicitor-General-appointed.aspx	One of the State's leading barristers has been appointed as the new Solicitor-General of Western Australia. Attorney General Michael Mischin today announced Peter Quinlan SC as the new Solicitor-General to provide the State with legal and constitutional advice, and appear in the High Court and other courts in litigation to which this State was a party, or in which this State intervened. Mr Mischin said Mr Quinlan's varied breadth and quality of legal and courtroom experience made him an ideal appointment to the position. "Mr Quinlan has an extensive and varied legal practice in a wide range of matters, as well as broad knowledge of public and constitutional law and has authored several articles and papers on legal and ethical issues," he said. Mr Quinlan has a Bachelor of Commerce and a Bachelor of Laws (Hons 1st Class) from The University of Western Australia, where he won the HCF Keall Prize in Law for best final year student. He joined the then Crown Solicitor's Office in 1993 as professional assistant to the then Solicitor-General, before working as associate to the Hon Justice Parker AO at the Supreme Court of Western Australia in 1995.  He returned to the then Crown Solicitor's Office in 1996, working in the areas of constitutional and administrative law, and was later appointed as Assistant Crown Counsel. Since 2001, Mr Quinlan has practised as a barrister from Francis Burt Chambers, maintaining a wide and substantial practice in commercial and civil litigation, professional negligence insurance, professional discipline, planning and heritage, coronial inquiries and commissions of inquiry, administrative and constitutional law.  He was made Senior Counsel in 2010. He has also served as president of the WA Bar Association, director for the Law Council of Australia and on the Board of Governors for the University of Notre Dame.  He has recently given advice on legal issues to the State Parliament's Joint Select Committee on Aboriginal Constitutional Recognition, which reported recommending amendment to the Constitution Act 1889 (WA) and in relation to the reform of the Environmental Protection Authority's policies and guidelines.  Attorney General's office - 6552 5600	{"minister": "Mischin", "portfolio": "Attorney General"}	2016-06-22
